Time_ms,Green_lp,Red_lp,IR_lp,Off_lp,,,
6976.838,1987.251389,3227.102796,2970.139198,1650.291764,,,
6984.925,1987.340635,3226.74104,2970.101734,1650.161323,,,
6993.012,1987.337435,3226.164655,2969.825413,1650.08862,,,
7000.732,1987.254511,3225.442415,2969.348965,1650.066104,,,
7008.819,1987.071417,3224.491829,2968.587694,1650.094405,,,
7016.906,1986.792396,3223.361831,2967.559869,1650.167717,,,
7024.993,1986.42468,3222.077493,2966.28293,1650.275638,,,
7033.08,1985.960268,3220.640448,2964.734122,1650.410213,,,
7040.8,1985.446213,3219.170053,2963.059916,1650.547958,,,
7048.887,1984.834584,3217.543232,2961.111479,1650.689552,,,
7056.974,1984.160706,3215.862656,2959.012069,1650.813403,,,
7065.061,1983.438021,3214.159626,2956.812744,1650.908964,,,
7072.781,1982.707105,3212.542819,2954.659703,1650.957862,,,
7080.868,1981.914791,3210.885132,2952.40614,1650.963536,,,
7088.955,1981.102073,3209.294109,2950.204389,1650.913368,,,
7097.042,1980.279186,3207.795043,2948.106625,1650.806854,,,
7104.762,1979.491625,3206.460854,2946.230501,1650.658135,,,
7112.849,1978.672522,3205.196451,2944.456377,1650.452726,,,
7120.936,1977.865433,3204.061931,2942.880309,1650.211718,,,
7129.023,1977.077713,3203.073731,2941.53634,1649.943353,,,
7136.743,1976.350042,3202.267875,2940.478193,1649.674392,,,
7144.83,1975.616949,3201.556234,2939.590372,1649.391303,,,
7152.917,1974.924673,3200.99162,2938.950208,1649.12038,,,
7161.004,1974.274063,3200.546397,2938.51192,1648.870515,,,
7169.091,1973.673709,3200.217637,2938.269869,1648.651204,,,
7176.811,1973.153005,3199.999014,2938.197271,1648.475951,,,
7184.898,1972.662124,3199.849213,2938.250478,1648.327431,,,
7192.985,1972.239258,3199.775075,2938.422881,1648.21941,,,
7201.072,1971.877736,3199.751692,2938.6708,1648.143328,,,
7208.792,1971.594753,3199.767316,2938.959282,1648.097863,,,
7216.879,1971.361624,3199.808993,2939.28985,1648.071227,,,
7224.966,1971.186992,3199.864394,2939.629021,1648.058126,,,
7233.053,1971.074573,3199.923657,2939.957764,1648.052007,,,
7240.773,1971.011829,3199.975875,2940.250988,1648.045879,,,
7248.86,1970.991085,3200.019645,2940.524974,1648.034283,,,
7256.947,1971.006835,3200.048055,2940.759123,1648.013967,,,
7265.034,1971.049585,3200.059949,2940.95286,1647.984144,,,
7273.121,1971.113826,3200.052072,2941.099355,1647.943838,,,
7280.841,1971.185123,3200.029352,2941.202814,1647.898866,,,
7288.928,1971.264382,3199.989746,2941.272744,1647.847578,,,
7297.015,1971.341533,3199.936688,2941.309178,1647.796856,,,
7305.102,1971.412253,3199.873293,2941.319536,1647.751214,,,
7312.822,1971.469124,3199.804233,2941.308394,1647.718803,,,
7320.909,1971.51731,3199.726248,2941.284602,1647.699948,,,
7328.996,1971.552385,3199.643653,2941.254345,1647.702784,,,
7337.083,1971.575495,3199.558046,2941.225752,1647.732047,,,
7344.803,1971.588932,3199.474724,2941.205799,1647.785929,,,
7352.89,1971.595935,3199.386913,2941.201115,1647.876549,,,
7360.977,1971.600093,3199.300175,2941.216702,1647.99903,,,
7369.064,1971.604844,3199.216701,2941.258947,1648.155745,,,
7376.784,1971.613576,3199.14306,2941.327975,1648.335643,,,
7384.871,1971.629565,3199.075157,2941.430254,1648.550627,,,
7392.958,1971.656421,3199.023506,2941.56851,1648.790823,,,
7401.045,1971.694461,3198.991609,2941.737289,1649.046151,,,
7409.132,1971.745282,3198.986732,2941.936254,1649.309496,,,
7416.852,1971.80589,3199.013908,2942.150525,1649.558589,,,
7424.939,1971.88041,3199.078083,2942.393712,1649.808236,,,
7433.026,1971.966567,3199.190372,2942.651836,1650.032286,,,
7441.113,1972.06121,3199.348429,2942.916037,1650.223654,,,
7448.833,1972.158463,3199.547306,2943.168202,1650.365221,,,
7456.92,1972.265692,3199.806405,2943.425696,1650.462476,,,
7465.007,1972.376644,3200.113049,2943.67221,1650.505915,,,
7473.094,1972.490434,3200.471192,2943.901901,1650.483677,,,
7480.814,1972.600583,3200.850156,2944.106415,1650.409844,,,
7488.901,1972.717399,3201.284443,2944.30454,1650.274573,,,
7496.988,1972.835774,3201.749156,2944.490142,1650.087279,,,
7505.075,1972.956096,3202.236282,2944.669149,1649.858447,,,
7512.795,1973.074008,3202.718256,2944.84133,1649.606042,,,
7520.882,1973.201335,3203.232339,2945.031971,1649.322301,,,
7528.969,1973.334138,3203.751363,2945.244455,1649.028888,,,
7537.056,1973.473689,3204.27011,2945.490631,1648.739726,,,
7545.143,1973.620483,3204.785171,2945.777863,1648.465523,,,
7552.863,1973.769173,3205.269786,2946.106096,1648.231644,,,
7560.95,1973.932971,3205.768926,2946.50589,1648.0212,,,
7569.037,1974.105528,3206.257031,2946.972388,1647.856855,,,
7577.124,1974.286094,3206.732714,2947.507352,1647.745437,,,
7584.844,1974.464444,3207.175286,2948.075584,1647.688263,,,
7592.931,1974.656913,3207.624063,2948.734653,1647.690697,,,
7601.018,1974.852854,3208.059078,2949.441893,1647.749227,,,
7609.105,1975.051089,3208.479068,2950.189311,1647.866888,,,
7616.825,1975.24135,3208.866028,2950.926013,1648.03209,,,
7624.912,1975.441174,3209.258528,2951.706148,1648.252586,,,
7632.999,1975.64188,3209.637569,2952.476732,1648.522571,,,
7641.086,1975.8445,3210.007271,2953.221822,1648.828611,,,
7648.806,1976.041667,3210.353768,2953.89295,1649.149536,,,
7656.893,1976.255038,3210.714389,2954.539202,1649.505848,,,
7664.98,1976.477973,3211.077013,2955.120544,1649.872479,,,
7673.067,1976.716234,3211.447999,2955.617446,1650.238529,,,
7681.154,1976.971441,3211.831431,2956.036953,1650.593154,,,
7688.874,1977.234788,3212.213988,2956.36025,1650.910968,,,
7696.961,1977.53375,3212.635843,2956.622616,1651.211938,,,
7705.048,1977.85567,3213.07968,2956.819871,1651.474943,,,
7713.135,1978.203439,3213.548994,2956.956431,1651.686558,,,
7720.855,1978.554116,3214.015602,2957.052053,1651.843199,,,
7728.942,1978.938931,3214.521584,2957.128964,1651.953631,,,
7737.029,1979.335028,3215.038088,2957.202259,1652.010797,,,
7745.116,1979.734993,3215.557271,2957.288635,1652.021246,,,
7752.836,1980.111857,3216.046268,2957.40322,1651.987212,,,
7760.923,1980.493324,3216.543759,2957.566208,1651.919511,,,
7769.01,1980.850954,3217.016538,2957.788221,1651.82511,,,
7777.097,1981.175218,3217.456847,2958.077691,1651.71525,,,
7784.817,1981.44963,3217.844897,2958.415692,1651.605319,,,
7792.904,1981.688301,3218.209794,2958.844176,1651.494273,,,
7800.991,1981.880108,3218.538176,2959.335288,1651.394344,,,
7809.078,1982.02076,3218.830712,2959.88684,1651.31165,,,
7817.165,1982.11218,3219.093946,2960.488475,1651.249345,,,
7824.885,1982.161155,3219.32682,2961.096199,1651.207297,,,
7832.972,1982.173694,3219.558664,2961.759497,1651.181358,,,
7841.059,1982.160833,3219.78921,2962.433655,1651.166203,,,
7849.146,1982.130863,3220.026826,2963.107156,1651.155543,,,
7856.866,1982.097257,3220.26747,2963.737184,1651.14091,,,
7864.953,1982.066553,3220.53654,2964.375188,1651.113515,,,
7873.04,1982.052212,3220.826742,2964.975624,1651.061937,,,
7881.127,1982.059948,3221.132093,2965.534158,1650.981765,,,
7888.847,1982.094218,3221.4322,2966.017702,1650.871401,,,
7896.934,1982.160836,3221.74362,2966.463409,1650.71645,,,
7905.021,1982.256189,3222.038826,2966.843255,1650.522562,,,
7913.108,1982.379939,3222.294044,2967.136195,1650.284668,,,
7921.195,1982.520722,3222.493472,2967.343096,1650.011581,,,
7928.915,1982.662736,3222.608853,2967.444927,1649.720143,,,
7937.002,1982.805729,3222.626887,2967.43741,1649.389001,,,
7945.089,1982.929799,3222.527926,2967.309614,1649.039875,,,
7953.176,1983.013475,3222.272282,2967.028487,1648.679476,,,
7960.896,1983.045337,3221.886375,2966.624204,1648.334241,,,
7968.983,1983.009108,3221.30971,2966.035722,1647.979494,,,
7977.07,1982.886512,3220.550525,2965.270159,1647.641116,,,
7985.157,1982.67238,3219.620147,2964.334529,1647.325466,,,
7992.877,1982.360209,3218.553708,2963.257613,1647.056454,,,
8000.964,1981.930429,3217.286103,2961.966617,1646.810092,,,
8009.051,1981.385538,3215.868803,2960.503932,1646.607747,,,
8017.138,1980.728505,3214.327529,2958.885566,1646.452944,,,
8024.858,1980.010515,3212.773107,2957.223365,1646.346887,,,
8032.945,1979.159925,3211.080083,2955.367654,1646.284934,,,
8041.032,1978.235377,3209.364538,2953.439179,1646.262885,,,
8049.119,1977.247366,3207.660815,2951.464503,1646.27757,,,
8057.206,1976.215137,3206.010389,2949.481874,1646.320187,,,
8064.926,1975.207697,3204.509814,2947.611957,1646.37646,,,
8073.013,1974.146578,3203.066925,2945.720565,1646.442353,,,
8081.1,1973.098761,3201.767297,2943.922432,1646.503344,,,
8089.187,1972.081845,3200.643524,2942.253388,1646.549106,,,
8096.907,1971.1569,3199.75696,2940.810937,1646.56919,,,
8104.994,1970.243884,3199.015601,2939.463015,1646.562143,,,
8113.081,1969.411658,3198.503245,2938.329557,1646.517723,,,
8121.168,1968.659785,3198.186526,2937.393333,1646.441293,,,
8128.888,1968.029583,3198.071003,2936.701245,1646.340093,,,
8136.975,1967.468363,3198.129959,2936.188032,1646.212647,,,
8145.062,1967.005633,3198.341558,2935.871334,1646.074685,,,
8153.149,1966.659753,3198.699286,2935.767894,1645.940475,,,
8160.869,1966.425165,3199.132346,2935.826709,1645.829529,,,
8168.956,1966.288443,3199.661904,2936.049643,1645.747928,,,
8177.043,1966.260168,3200.235247,2936.411213,1645.717745,,,
8185.13,1966.330284,3200.822923,2936.879797,1645.747668,,,
8193.217,1966.507424,3201.396166,2937.440823,1645.858283,,,
8200.937,1966.757659,3201.909834,2938.026866,1646.035776,,,
8209.024,1967.103484,3202.391988,2938.67279,1646.304924,,,
8217.111,1967.523987,3202.801084,2939.323774,1646.656718,,,
8225.198,1968.003347,3203.133429,2939.957943,1647.079293,,,
8232.918,1968.510275,3203.363458,2940.523205,1647.547281,,,
8241.005,1969.072595,3203.524611,2941.06148,1648.082926,,,
8249.092,1969.655072,3203.601405,2941.526856,1648.652942,,,
8257.179,1970.240866,3203.60084,2941.907454,1649.23797,,,
8264.899,1970.790353,3203.541888,2942.193422,1649.794406,,,
8272.986,1971.337792,3203.42093,2942.396734,1650.355452,,,
8281.073,1971.846864,3203.259035,2942.517464,1650.881446,,,
8289.16,1972.303452,3203.064641,2942.556546,1651.356879,,,
8296.88,1972.679314,3202.859524,2942.527029,1651.75155,,,
8304.967,1973.008961,3202.634543,2942.443764,1652.101411,,,
8313.054,1973.256501,3202.407171,2942.316161,1652.370022,,,
8321.141,1973.430324,3202.184537,2942.167435,1652.566261,,,
8329.228,1973.526074,3201.971761,2942.013194,1652.686585,,,
8336.948,1973.54554,3201.781729,2941.878639,1652.732386,,,
8345.035,1973.502282,3201.596959,2941.763834,1652.720043,,,
8353.122,1973.391551,3201.430516,2941.696431,1652.644808,,,
8361.209,1973.231614,3201.280442,2941.682038,1652.524743,,,
8368.929,1973.039709,3201.153508,2941.728313,1652.375456,,,
8377.016,1972.809851,3201.03802,2941.845625,1652.195209,,,
8385.103,1972.563993,3200.939678,2942.029686,1652.003714,,,
8393.19,1972.314718,3200.862532,2942.288069,1651.814142,,,
8400.91,1972.08587,3200.808216,2942.590219,1651.646343,,,
8408.997,1971.868037,3200.776346,2942.961983,1651.496467,,,
8417.084,1971.68476,3200.774587,2943.378664,1651.38405,,,
8425.171,1971.54272,3200.805457,2943.826094,1651.314045,,,
8432.891,1971.460037,3200.875672,2944.27213,1651.298866,,,
8440.978,1971.427499,3200.991488,2944.743294,1651.332824,,,
8449.065,1971.458662,3201.15874,2945.205877,1651.42202,,,
8457.152,1971.555748,3201.381806,2945.64601,1651.563506,,,
8465.239,1971.713443,3201.658568,2946.055394,1651.748235,,,
8472.959,1971.925756,3201.980153,2946.404372,1651.962149,,,
8481.046,1972.200069,3202.367429,2946.725842,1652.210673,,,
8489.133,1972.524713,3202.805302,2946.996354,1652.474665,,,
8497.22,1972.89108,3203.286509,2947.215648,1652.740251,,,
8504.94,1973.268328,3203.775039,2947.384516,1652.984596,,,
8513.027,1973.68558,3204.310396,2947.519279,1653.215629,,,
8521.114,1974.111365,3204.854597,2947.626414,1653.413737,,,
8529.201,1974.535589,3205.396273,2947.715544,1653.568131,,,
8536.921,1974.927911,3205.898453,2947.797313,1653.666885,,,
8545.008,1975.318025,3206.400663,2947.892181,1653.720612,,,
8553.095,1975.67269,3206.863489,2948.014269,1653.713609,,,
8561.182,1975.98865,3207.2847,2948.173306,1653.655783,,,
8568.902,1976.246158,3207.640962,2948.371927,1653.553914,,,
8576.958,1976.463938,3207.962134,2948.637355,1653.405844,,,
8585.045,1976.631665,3208.236235,2948.964244,1653.225032,,,
8593.132,1976.740085,3208.457184,2949.363098,1653.018638,,,
8601.219,1976.798572,3208.636154,2949.822537,1652.800782,,,
8608.939,1976.808298,3208.770527,2950.31596,1652.590791,,,
8617.026,1976.775694,3208.879893,2950.881117,1652.379129,,,
8625.113,1976.709175,3208.966197,2951.481146,1652.183058,,,
8633.2,1976.614007,3209.034959,2952.104602,1652.012648,,,
8640.92,1976.50911,3209.093391,2952.704188,1651.875121,,,
8649.007,1976.39328,3209.153216,2953.322069,1651.7617,,,
8657.094,1976.282948,3209.218753,2953.912675,1651.679652,,,
8665.181,1976.187024,3209.294851,2954.465197,1651.625066,,,
8673.268,1976.118045,3209.388539,2954.961287,1651.597741,,,
8680.958,1976.081792,3209.495707,2955.379343,1651.589575,,,
8689.045,1976.082563,3209.631766,2955.754391,1651.595953,,,
8697.132,1976.128184,3209.794624,2956.062617,1651.611717,,,
8705.219,1976.217817,3209.984235,2956.312277,1651.631551,,,
8712.939,1976.351285,3210.19565,2956.49621,1651.650442,,,
8721.026,1976.534179,3210.446482,2956.650323,1651.667302,,,
8729.113,1976.762398,3210.731067,2956.776093,1651.679403,,,
8737.2,1977.033105,3211.051597,2956.892021,1651.686393,,,
8745.287,1977.339721,3211.406877,2957.015725,1651.689572,,,
8752.977,1977.665259,3211.783142,2957.160724,1651.690587,,,
8761.064,1978.035239,3212.215753,2957.355823,1651.692348,,,
8769.151,1978.431804,3212.689574,2957.612576,1651.697615,,,
8777.238,1978.851398,3213.20549,2957.946384,1651.709472,,,
8784.958,1979.268645,3213.732947,2958.337703,1651.728138,,,
8793.045,1979.722543,3214.326113,2958.841923,1651.758058,,,
8801.132,1980.187771,3214.951329,2959.428315,1651.797008,,,
8809.219,1980.6613,3215.605162,2960.095733,1651.844049,,,
8816.939,1981.116553,3216.248665,2960.797948,1651.893517,,,
8825.026,1981.591763,3216.932394,2961.580277,1651.945759,,,
8833.113,1982.057532,3217.613498,2962.393299,1651.992012,,,
8841.2,1982.507284,3218.277311,2963.206583,1652.026436,,,
8849.287,1982.931826,3218.906911,2963.992906,1652.04192,,,
8856.977,1983.301247,3219.453479,2964.683365,1652.031669,,,
8865.064,1983.648224,3219.961619,2965.328525,1651.992269,,,
8873.151,1983.933324,3220.366841,2965.843241,1651.913747,,,
8881.238,1984.153176,3220.661062,2966.215631,1651.798455,,,
8888.958,1984.289334,3220.814973,2966.409087,1651.651722,,,
8897.045,1984.343357,3220.82234,2966.418268,1651.460967,,,
8905.132,1984.305871,3220.670259,2966.23071,1651.2387,,,
8913.219,1984.156066,3220.322398,2965.807646,1650.987215,,,
8921.306,1983.902497,3219.794158,2965.173892,1650.717815,,,
8929.026,1983.557289,3219.111379,2964.366203,1650.450881,,,
8937.113,1983.085707,3218.207154,2963.312917,1650.170927,,,
8945.2,1982.51365,3217.131587,2962.078194,1649.89947,,,
8953.287,1981.834445,3215.875114,2960.65987,1649.648386,,,
8961.007,1981.106409,3214.542772,2959.177529,1649.433732,,,
8969.094,1980.26609,3213.019191,2957.507507,1649.244013,,,
8977.181,1979.36084,3211.390866,2955.748731,1649.097662,,,
8985.268,1978.410019,3209.691297,2953.935932,1648.995873,,,
8992.958,1977.474978,3208.03036,2952.186211,1648.949412,,,
9001.045,1976.479851,3206.271965,2950.350506,1648.947976,,,
9009.132,1975.487922,3204.529794,2948.545527,1648.997381,,,
9017.219,1974.516989,3202.836807,2946.799237,1649.094525,,,
9025.306,1973.578609,3201.214411,2945.127118,1649.230425,,,
9033.026,1972.729933,3199.765846,2943.628785,1649.393222,,,
9041.113,1971.893983,3198.361622,2942.164865,1649.584807,,,
9049.2,1971.12208,3197.095765,2940.82683,1649.788458,,,
9057.287,1970.420537,3195.98519,2939.628025,1649.990681,,,
9065.007,1969.811415,3195.061707,2938.606089,1650.17208,,,
9073.094,1969.247822,3194.266777,2937.692048,1650.33383,,,
9081.181,1968.747504,3193.622123,2936.918166,1650.459283,,,
9089.268,1968.310644,3193.131131,2936.293121,1650.537203,,,
9097.324,1967.935636,3192.789861,2935.822417,1650.557749,,,
9105.044,1967.622691,3192.577033,2935.496829,1650.525745,,,
9113.131,1967.347027,3192.480129,2935.307102,1650.426421,,,
9121.218,1967.1132,3192.47955,2935.246427,1650.270361,,,
9129.305,1966.919929,3192.565243,2935.315347,1650.058991,,,
9137.025,1966.771813,3192.714018,2935.498319,1649.811285,,,
9145.112,1966.649138,3192.919041,2935.791376,1649.517277,,,
9153.199,1966.563661,3193.165507,2936.191044,1649.195646,,,
9161.286,1966.510367,3193.434008,2936.669713,1648.863374,,,
9169.006,1966.490948,3193.700655,2937.189555,1648.548035,,,
9177.093,1966.50435,3193.978793,2937.781749,1648.234528,,,
9185.18,1966.549628,3194.246754,2938.400861,1647.948779,,,
9193.267,1966.630906,3194.493502,2939.026894,1647.707821,,,
9201.323,1966.742788,3194.713559,2939.634858,1647.516886,,,
9209.043,1966.87878,3194.894733,2940.184081,1647.387549,,,
9217.13,1967.049632,3195.04853,2940.702738,1647.31362,,,
9225.217,1967.244137,3195.166435,2941.152394,1647.297915,,,
9233.304,1967.460679,3195.242683,2941.507535,1647.345235,,,
9241.024,1967.680746,3195.281704,2941.75862,1647.437143,,,
9249.111,1967.920615,3195.287047,2941.918294,1647.57782,,,
9257.198,1968.163163,3195.259378,2941.969382,1647.753859,,,
9265.285,1968.402051,3195.205664,2941.923568,1647.952686,,,
9273.005,1968.619336,3195.132991,2941.785734,1648.155387,,,
9281.092,1968.830854,3195.044181,2941.567605,1648.369411,,,
9289.179,1969.019506,3194.949375,2941.286218,1648.576335,,,
9297.266,1969.179526,3194.858322,2940.963998,1648.767218,,,
9305.322,1969.309584,3194.779406,2940.627658,1648.937243,,,
9313.042,1969.400776,3194.725464,2940.314787,1649.074658,,,
9321.129,1969.46472,3194.697134,2940.020592,1649.193024,,,
9329.216,1969.495633,3194.70585,2939.785379,1649.283768,,,
9337.303,1969.495717,3194.75861,2939.634741,1649.347979,,,
9345.023,1969.473372,3194.848804,2939.576552,1649.389363,,,
9353.11,1969.4283,3194.994009,2939.635853,1649.412187,,,
9361.197,1969.370532,3195.183117,2939.80866,1649.420901,,,
9369.284,1969.305959,3195.41578,2940.102478,1649.418362,,,
9377.004,1969.245153,3195.675113,2940.49513,1649.408472,,,
9385.091,1969.188327,3195.976491,2941.003137,1649.393217,,,
9393.178,1969.146864,3196.305106,2941.608605,1649.373756,,,
9401.265,1969.124535,3196.649687,2942.279352,1649.351002,,,
9409.321,1969.126341,3197.002213,2942.994064,1649.324453,,,
9417.041,1969.155025,3197.34135,2943.699175,1649.294094,,,
9425.128,1969.212287,3197.691946,2944.435073,1649.256498,,,
9433.215,1969.302922,3198.030757,2945.141189,1649.210723,,,
9441.302,1969.422985,3198.354909,2945.799021,1649.157086,,,
9449.022,1969.565622,3198.64783,2946.364025,1649.098384,,,
9457.109,1969.743486,3198.93615,2946.873675,1649.030175,,,
9465.196,1969.946341,3199.207916,2947.297745,1648.957756,,,
9473.283,1970.174926,3199.463864,2947.620213,1648.884367,,,
9481.37,1970.423631,3199.710033,2947.85402,1648.814527,,,
9489.09,1970.677929,3199.940154,2947.997457,1648.755499,,,
9497.177,1970.959176,3200.182227,2948.07349,1648.707343,,,
9505.264,1971.25124,3200.430729,2948.093696,1648.676495,,,
9513.32,1971.5503,3200.691746,2948.070813,1648.670166,,,
9521.04,1971.839954,3200.957475,2948.031493,1648.687757,,,
9529.127,1972.142872,3201.256172,2947.989836,1648.734585,,,
9537.214,1972.440408,3201.577706,2947.969155,1648.811898,,,
9545.301,1972.728747,3201.919956,2947.984273,1648.916626,,,
9553.021,1972.989453,3202.266259,2948.052364,1649.04314,,,
9561.108,1973.244675,3202.643001,2948.184737,1649.196076,,,
9569.195,1973.476563,3203.029333,2948.390529,1649.365603,,,
9577.282,1973.680551,3203.417574,2948.675338,1649.544168,,,
9585.369,1973.856397,3203.800321,2949.031948,1649.723609,,,
9593.089,1973.99288,3204.151795,2949.443554,1649.887324,,,
9601.176,1974.106329,3204.499622,2949.933362,1650.043703,,,
9609.263,1974.189466,3204.819561,2950.475968,1650.176877,,,
9617.319,1974.244671,3205.104169,2951.056824,1650.278766,,,
9625.039,1974.278481,3205.345894,2951.636269,1650.346791,,,
9633.126,1974.297643,3205.55999,2952.256726,1650.378331,,,
9641.213,1974.310695,3205.741296,2952.876595,1650.373974,,,
9649.3,1974.326203,3205.892083,2953.485705,1650.332969,,,
9657.387,1974.355715,3206.01845,2954.074157,1650.257229,,,
9665.107,1974.404251,3206.12568,2954.613967,1650.159635,,,
9673.194,1974.491149,3206.232356,2955.149733,1650.032486,,,
9681.281,1974.619626,3206.344937,2955.659631,1649.889532,,,
9689.368,1974.798663,3206.474113,2956.146145,1649.736543,,,
9697.088,1975.025186,3206.624955,2956.594506,1649.587932,,,
9705.175,1975.317599,3206.817408,2957.057003,1649.43586,,,
9713.262,1975.676175,3207.059704,2957.522826,1649.295127,,,
9721.318,1976.089886,3207.351317,2958.001802,1649.17086,,,
9729.038,1976.537572,3207.682935,2958.485787,1649.071703,,,
9737.125,1977.054209,3208.087284,2959.031637,1648.993729,,,
9745.212,1977.607284,3208.543212,2959.622795,1648.943076,,,
9753.299,1978.189153,3209.051831,2960.273476,1648.926069,,,
9761.386,1978.783562,3209.598915,2960.98104,1648.940456,,,
9769.106,1979.351208,3210.148769,2961.710914,1648.984771,,,
9777.193,1979.930975,3210.740594,2962.529035,1649.063739,,,
9785.28,1980.484022,3211.333541,2963.388064,1649.171788,,,
9793.367,1980.991868,3211.909546,2964.276437,1649.30996,,,
9801.087,1981.427211,3212.429,2965.12985,1649.463706,,,
9809.174,1981.818795,3212.923554,2966.006889,1649.64461,,,
9817.261,1982.132793,3213.347213,2966.835164,1649.840327,,,
9825.317,1982.368155,3213.689353,2967.587512,1650.043028,,,
9833.404,1982.510825,3213.925114,2968.224879,1650.247582,,,
9841.124,1982.565364,3214.046426,2968.703943,1650.436694,,,
9849.211,1982.53238,3214.049323,2969.036887,1650.621156,,,
9857.298,1982.405259,3213.910939,2969.162664,1650.783437,,,
9865.385,1982.193925,3213.636683,2969.078415,1650.919627,,,
9873.105,1981.906779,3213.227435,2968.760562,1651.017195,,,
9881.192,1981.530314,3212.659899,2968.197274,1651.086064,,,
9889.279,1981.077756,3211.946408,2967.387817,1651.118445,,,
9897.366,1980.552737,3211.088609,2966.33305,1651.114514,,,
9905.086,1979.995961,3210.156999,2965.135156,1651.083283,,,
9913.173,1979.351237,3209.056501,2963.672724,1651.022675,,,
9921.26,1978.658169,3207.860825,2962.057247,1650.944114,,,
9929.316,1977.923617,3206.587892,2960.323589,1650.854419,,,
9937.403,1977.147524,3205.247177,2958.498974,1650.761382,,,
9945.123,1976.380046,3203.932914,2956.72252,1650.676435,,,
9953.21,1975.551173,3202.538441,2954.865825,1650.599517,,,
9961.297,1974.707391,3201.150706,2953.054291,1650.538825,,,
9969.384,1973.855318,3199.790116,2951.324422,1650.498424,,,
9977.104,1973.042255,3198.538898,2949.786801,1650.481786,,,
9985.191,1972.198484,3197.288636,2948.305331,1650.484998,,,
9993.278,1971.374214,3196.126893,2946.997741,1650.511027,,,
10001.365,1970.577336,3195.057095,2945.857626,1650.554543,,,
10009.085,1969.851921,3194.13326,2944.936066,1650.609772,,,
10017.172,1969.14119,3193.277992,2944.150316,1650.677802,,,
10025.259,1968.485833,3192.531546,2943.527265,1650.751184,,,
10033.315,1967.906147,3191.911487,2943.077777,1650.825244,,,
10041.402,1967.399182,3191.398355,2942.765561,1650.896074,,,
10049.122,1966.993834,3191.010155,2942.586499,1650.957098,,,
10057.209,1966.660774,3190.707501,2942.508474,1651.010621,,,
10065.296,1966.416617,3190.495104,2942.515635,1651.052356,,,
10073.383,1966.274245,3190.374802,2942.59859,1651.07913,,,
10081.103,1966.222203,3190.327755,2942.724951,1651.091454,,,
10089.19,1966.255884,3190.343176,2942.894791,1651.08972,,,
10097.277,1966.375085,3190.414901,2943.089457,1651.072899,,,
10105.364,1966.564778,3190.528594,2943.296939,1651.042692,,,
10113.084,1966.809668,3190.671136,2943.500067,1651.000292,,,
10121.171,1967.113978,3190.84273,2943.711729,1650.943737,,,
10129.258,1967.457249,3191.029733,2943.918549,1650.874593,,,
10137.314,1967.824036,3191.222583,2944.117212,1650.793251,,,
10145.401,1968.202291,3191.415216,2944.309195,1650.700613,,,
10153.121,1968.56068,3191.591343,2944.48477,1650.601216,,,
10161.208,1968.921478,3191.762826,2944.662187,1650.487768,,,
10169.295,1969.256425,3191.915846,2944.833541,1650.365716,,,
10177.382,1969.554128,3192.045312,2944.999554,1650.236923,,,
10185.102,1969.801149,3192.146897,2945.154041,1650.110372,,,
10193.189,1970.00863,3192.224541,2945.311139,1649.976478,,,
10201.276,1970.167362,3192.276211,2945.463704,1649.844457,,,
10209.363,1970.274734,3192.301912,2945.610894,1649.717176,,,
10217.083,1970.328595,3192.303748,2945.745138,1649.603079,,,
10225.17,1970.34266,3192.287977,2945.878956,1649.49234,,,
10233.257,1970.312588,3192.257184,2946.003669,1649.393463,,,
10241.344,1970.250365,3192.219685,2946.119693,1649.305572,,,
10249.431,1970.16231,3192.182007,2946.226769,1649.228573,,,
10257.151,1970.061501,3192.153878,2946.320991,1649.164497,,,
10265.238,1969.94789,3192.138559,2946.413858,1649.104398,,,
10273.294,1969.834207,3192.147911,2946.502663,1649.050129,,,
10281.381,1969.727239,3192.186351,2946.592595,1648.998018,,,
10289.101,1969.637443,3192.256106,2946.683522,1648.948427,,,
10297.188,1969.561883,3192.369826,2946.790433,1648.894464,,,
10305.275,1969.506595,3192.524386,2946.913982,1648.837354,,,
10313.362,1969.475984,3192.726738,2947.063512,1648.776084,,,
10321.449,1969.467507,3192.971837,2947.242884,1648.711545,,,
10329.169,1969.479217,3193.244915,2947.447374,1648.648064,,,
10337.256,1969.510265,3193.569969,2947.702782,1648.582073,,,
10345.343,1969.555586,3193.926794,2947.999399,1648.519499,,,
10353.43,1969.612652,3194.312605,2948.34398,1648.465012,,,
10361.15,1969.673317,3194.698597,2948.712969,1648.423913,,,
10369.237,1969.740419,3195.115123,2949.140926,1648.396852,,,
10377.293,1969.808151,3195.53431,2949.606424,1648.39156,,,
10385.38,1969.875617,3195.951978,2950.104508,1648.409944,,,
10393.467,1969.942377,3196.358477,2950.629889,1648.458949,,,
10401.187,1970.006779,3196.731241,2951.147205,1648.53442,,,
10409.274,1970.077396,3197.100744,2951.698587,1648.646204,,,
10417.361,1970.155499,3197.444066,2952.250814,1648.793785,,,
10425.448,1970.24464,3197.761696,2952.796265,1648.973821,,,
10433.168,1970.346158,3198.037592,2953.302384,1649.178478,,,
10441.255,1970.47259,3198.302112,2953.812373,1649.421471,,,
10449.342,1970.62394,3198.543451,2954.29603,1649.691517,,,
10457.429,1970.80441,3198.76554,2954.747637,1649.984828,,,
