Column 1,Column 2,Column 3
0.081239,122.496425,153.951593
0.149241,0,0
0.14273,0,0
0.147666,0,0
0.118321,0,0
0.117648,0,0
0.168371,0,0
0.184624,0,0
0.189391,0,0
0.177006,0,0
0.193224,0,0
0.209375,0,0
0.185487,0,0
0.161697,0,0
0.155135,0,0
0.165732,0,0
0.193416,0,0
0.220986,0,0
0.242733,0,0
0.26439,0,0
0.217434,0,0
0.193511,0,0
0.192527,0,0
0.185837,0,0
0.253407,0,0
0.240756,122.496425,153.940861
0.193895,122.496425,153.930409
0.261431,122.496425,153.920499
0.260166,122.496425,153.911313
0.241775,122.417517,153.902353
0.25201,122.496425,153.893229
0.250782,122.417517,153.884264
0.30095,122.417517,153.875085
0.30523,122.417517,153.865412
0.29236,122.33861,153.855046
0.319514,122.417517,153.843857
0.300873,122.33861,153.832386
0.270887,122.417517,153.821059
0.269574,122.33861,153.810197
0.251134,122.33861,153.799413
0.284163,122.33861,153.788409
0.328475,122.417517,153.778198
0.344053,122.417517,153.770148
0.313884,122.417517,153.764623
0.312388,122.496425,153.761821
0.350869,122.575332,153.763044
0.36635,122.65424,153.76978
0.324663,122.733147,153.782997
0.317407,122.812055,153.803233
0.310179,122.812055,153.830064
0.280139,122.890962,153.862342
0.284482,0,0
0.305938,0,0
0.281622,0,0
0.314508,0,0
0.375809,0,0
0.414016,0,0
0.412093,0,0
0.450147,0,0
0.448071,0,0
0.388898,0,0
0.40991,0,0
0.430833,0,0
0.354593,0,0
0.358609,0,0
0.453971,0,0
0.474706,0,0
0.495353,0,0
0.470231,0,0
0.47947,0,0
0.49438,0,0
0.452122,0,0
0.478559,0,0
0.516305,0,0
0.525343,0,0
0.505788,0,0
0.514862,0,0
0.575289,122.890962,153.899016
0.589783,122.96987,153.939146
0.541399,123.048777,153.982517
0.504632,123.048777,154.028867
0.519404,123.048777,154.076665
0.522693,123.048777,154.124077
0.525965,123.048777,154.169711
0.534931,123.048777,154.212556
0.555277,123.048777,154.251923
0.552696,123.048777,154.287395
0.515859,122.96987,154.318157
0.496302,122.96987,154.343114
0.528214,122.890962,154.36161
0.554283,122.812055,154.372727
0.540269,122.733147,154.375376
0.514888,122.65424,154.368987
0.51245,122.65424,154.354023
0.492887,122.575332,154.331725
0.490533,122.496425,154.302655
0.482475,122.417517,154.266839
0.445895,122.33861,154.224507
0.438015,122.33861,154.176658
0.390192,122.259702,154.124844
0.371114,122.259702,154.07038
0.403506,122.180795,154.014356
0.424342,122.180795,153.957655
0.410829,122.101888,153.900975
0.363106,122.02298,153.844233
0.298447,122.02298,153.787366
0.285443,122.02298,153.731567
0.289623,0,0
0.322336,0,0
0.2921,0,0
0.279118,0,0
0.214794,0,0
0.173575,0,0
0.178207,0,0
0.177109,0,0
0.238829,0,0
0.294585,0,0
0.241615,0,0
0.188862,0,0
0.23911,0,0
0.226337,0,0
0.179355,0,0
0.121144,0,0
0.120274,0,0
0.14225,0,0
0.175556,0,0
0.185884,0,0
0.179038,0,0
0.1608,0,0
0.096954,0,0
0.136155,0,0
0.175195,0,0
0.185524,0,0
0.144417,0,0
0.160582,0,0
0.153839,0,0
0.124282,0,0
0.106268,122.02298,153.678331
0.099747,121.944073,153.628105
0.087544,122.02298,153.581141
0.086812,121.944073,153.538143
0.143186,121.944073,153.498911
0.113674,121.944073,153.463175
0.141387,121.944073,153.431234
0.168986,121.865165,153.402583
0.099397,121.865165,153.376113
0.075775,121.865165,153.351525
0.115064,121.786258,153.328531
0.10851,121.786258,153.306243
0.119114,121.786258,153.284576
0.101123,121.786258,153.264062
0.128889,121.70735,153.244456
0.122279,121.70735,153.224925
0.109986,121.628443,153.204829
0.097744,121.70735,153.18431
0.091262,121.70735,153.164727
0.073387,121.70735,153.14709
0.089847,121.628443,153.130879
0.08911,121.628443,153.115033
0.082665,121.70735,153.099962
0.12193,121.786258,153.087807
0.126772,0,0
0.063071,0,0
0.039604,0,0
0.073337,0,0
0.118352,0,0
0.111791,0,0
0.105257,0,0
0.093039,0,0
0.052321,0,0
0.051742,0,0
0.045456,0,0
0.067747,0,0
0.055687,0,0
0.037966,0,0
0.04887,0,0
0.076861,0,0
0.116159,0,0
0.086772,0,0
0.046086,0,0
-0.005854,0,0
-0.06329,0,0
-0.040545,0,0
0.01066,0,0
0.055946,0,0
0.089627,121.70735,153.079501
0.048936,121.70735,153.073786
0.014123,121.70735,153.069617
0.013715,121.70735,153.066762
0.00189,121.70735,153.065004
-0.038438,121.70735,153.064141
-0.078599,121.70735,153.06399
-0.072911,121.70735,153.06439
-0.027272,121.70735,153.065199
-0.01608,121.70735,153.066296
-0.033485,121.628443,153.066963
-0.027976,121.628443,153.066044
-0.022488,121.628443,153.063323
-0.079834,121.628443,153.059307
-0.017027,121.628443,153.054423
0.011262,121.628443,153.049029
-0.011956,121.628443,153.043412
-0.006527,121.628443,153.0378
-0.018249,121.549535,153.03175
-0.064184,121.549535,153.02432
-0.058536,121.549535,153.015448
-0.05291,121.549535,153.005749
-0.058725,121.549535,152.99572
-0.081647,121.549535,152.985752
-0.098762,0,0
-0.075832,0,0
-0.110098,0,0
-0.092828,0,0
-0.087048,0,0
-0.126972,0,0
-0.115338,0,0
-0.115169,0,0
-0.086448,0,0
-0.057842,0,0
-0.075034,0,0
-0.075023,0,0
-0.057879,0,0
-0.029383,0,0
-0.012423,0,0
-0.035504,0,0
-0.115591,0,0
-0.206769,0,0
-0.12626,0,0
-0.103183,0,0
-0.165852,0,0
-0.154028,0,0
-0.14225,0,0
-0.16478,0,0
-0.181504,121.549535,152.976142
-0.175316,121.470628,152.966491
-0.16344,121.39172,152.955258
-0.174452,121.470628,152.941931
-0.179705,121.470628,152.928034
-0.196355,121.470628,152.914752
-0.212933,121.470628,152.902356
-0.235151,121.39172,152.89041
-0.262985,121.39172,152.877948
-0.256439,121.312813,152.864247
-0.209945,121.312813,152.848791
-0.232161,121.312813,152.831857
-0.277125,121.312813,152.81432
-0.316191,121.312813,152.796871
-0.343672,121.233906,152.779417
-0.331064,121.233906,152.761271
-0.295662,121.233906,152.742546
-0.283243,121.233906,152.723963
-0.25945,121.233906,152.70607
-0.309986,121.233906,152.689266
-0.331759,121.154998,152.673203
-0.307756,121.154998,152.656978
-0.352371,121.233906,152.641135
-0.356827,121.154998,152.626698
-0.332709,121.154998,152.613172
-0.371499,121.154998,152.60015
-0.398704,0,0
-0.385822,0,0
-0.321595,0,0
-0.30902,0,0
-0.336464,0,0
-0.375212,0,0
-0.385246,0,0
-0.349551,0,0
-0.302578,0,0
-0.330027,0,0
-0.380201,0,0
-0.458716,0,0
-0.45696,0,0
-0.472337,0,0
-0.430543,0,0
-0.434597,0,0
-0.438629,0,0
-0.471191,0,0
-0.469353,0,0
-0.450385,0,0
-0.448621,0,0
-0.509673,0,0
-0.519076,0,0
-0.539855,0,0
-0.480599,0,0
-0.450131,0,0
-0.454045,121.154998,152.587922
-0.406544,121.154998,152.576684
-0.370654,121.076091,152.565939
-0.272093,121.154998,152.555291
-0.162511,121.076091,152.54505
0.003728,121.076091,152.534824
0.129315,121.076091,152.524313
0.334333,121.076091,152.513911
0.54422,121.076091,152.50392
0.730403,121.076091,152.494554
0.77306,121.076091,152.485962
0.729884,120.997183,152.477613
0.658328,121.076091,152.469095
0.472854,121.076091,152.46133
0.242456,120.997183,152.454386
0.110076,120.997183,152.447054
-0.107416,120.997183,152.439036
-0.358276,120.997183,152.430743
-0.499608,120.997183,152.422501
-0.617515,120.918276,152.413937
-0.666408,0,0
-0.675121,0,0
-0.712343,0,0
-0.760826,0,0
-0.677765,0,0
-0.64643,0,0
-0.68374,0,0
-0.629524,0,0
-0.615497,0,0
-0.664333,0,0
-0.6787,0,0
-0.67587,0,0
-0.673045,0,0
-0.687354,0,0
-0.673047,0,0
-0.635949,0,0
-0.650389,0,0
-0.738997,0,0
-0.792972,0,0
-0.732511,0,0
-0.712263,120.918276,152.40416
-0.692089,120.918276,152.393143
-0.711963,120.918276,152.381522
-0.76601,120.918276,152.3698
-0.711331,120.997183,152.358985
-0.759655,120.918276,152.34982
-0.830613,120.918276,152.341589
-0.809907,120.918276,152.333714
-0.806409,120.918276,152.326357
-0.814336,120.918276,152.319628
-0.782251,120.918276,152.31359
-0.77313,120.839368,152.307653
-0.706934,120.918276,152.301363
-0.726657,120.839368,152.294998
-0.797684,120.918276,152.288775
-0.748495,120.839368,152.282856
-0.773734,120.839368,152.276738
-0.78744,120.839368,152.270041
-0.743978,120.918276,152.263728
-0.712107,120.839368,152.258523
-0.777434,120.839368,152.253712
-0.842485,120.839368,152.248738
-0.861578,120.918276,152.24441
-0.869163,120.997183,152.242565
-0.813895,120.997183,152.244529
-0.775975,120.997183,152.249968
-0.743912,0,0
-0.774786,0,0
-0.811235,0,0
-0.818975,0,0
-0.883777,0,0
-0.851229,0,0
-0.813095,0,0
-0.792239,0,0
-0.800012,0,0
-0.870557,0,0
-0.809468,0,0
-0.748619,0,0
-0.733694,0,0
-0.781635,0,0
-0.852213,0,0
-0.871099,0,0
-0.821375,0,0
-0.777556,0,0
-0.77959,0,0
-0.793028,0,0
-0.812113,0,0
-0.859662,0,0
-0.832773,0,0
-0.817405,0,0
-0.819222,0,0
-0.809602,0,0
-0.822854,121.154998,152.259133
-0.836043,121.154998,152.273332
-0.866299,121.39172,152.29403
-0.839319,121.39172,152.32276
-0.801019,121.470628,152.359214
-0.802839,121.549535,152.402293
-0.833195,121.549535,152.450953
-0.829155,121.628443,152.503598
-0.836543,121.70735,152.559501
-0.781078,121.786258,152.618619
-0.811487,121.70735,152.679585
-0.82463,121.786258,152.740059
-0.883393,121.786258,152.798882
-0.896223,121.786258,152.855217
-0.800495,121.70735,152.907267
-0.745122,121.70735,152.953173
-0.758491,121.70735,152.992318
-0.811769,121.70735,153.025061
-0.819137,121.628443,153.051258
-0.786494,121.549535,153.069771
-0.811078,121.470628,153.079349
-0.858393,121.470628,153.079933
-0.871244,121.39172,153.072375
-0.821218,121.233906,153.056348
-0.879884,0,0
-0.886907,0,0
-0.905312,0,0
-0.935053,0,0
-0.924689,0,0
-0.845833,0,0
-0.864366,0,0
-0.911366,0,0
-0.895349,0,0
-0.907939,0,0
-0.954729,0,0
-1.012738,0,0
-1.047657,0,0
-1.019608,0,0
-1.020214,0,0
-1.032228,0,0
-1.03847,0,0
-1.044676,0,0
-1.107948,0,0
-1.091005,0,0
-1.074119,0,0
-1.142946,0,0
-1.154375,0,0
-1.125772,0,0
-1.160089,121.233906,153.03125
-1.194252,121.233906,152.998755
-1.171159,121.154998,152.960992
-1.136728,121.076091,152.918524
-1.228052,120.997183,152.871313
-1.279017,120.918276,152.819477
-1.284078,120.918276,152.763868
-1.254842,120.839368,152.705874
-1.242843,120.918276,152.647251
-1.236591,120.839368,152.589979
-1.236061,120.839368,152.534917
-1.21839,120.760461,152.482036
-1.280722,120.760461,152.431246
-1.291392,120.760461,152.383029
-1.244902,120.760461,152.338291
-1.249982,120.760461,152.297617
-1.30642,120.681553,152.260713
-1.259827,120.760461,152.227232
-1.264805,120.681553,152.197422
-1.275459,120.681553,152.170739
-1.263215,120.681553,152.146668
-1.256717,120.523738,152.124118
-1.244522,120.602646,152.101586
-1.295177,120.602646,152.079774
-1.259956,120.602646,152.059812
-1.213445,120.602646,152.041891
-1.224214,120.523738,152.025478
-1.234926,120.523738,152.009499
-1.23987,120.444831,151.993118
-1.256201,120.444831,151.975707
-1.295293,0,0
-1.311369,0,0
-1.275973,0,0
-1.257838,0,0
-1.245475,0,0
-1.26741,0,0
-1.25498,0,0
-1.282559,0,0
-1.315721,0,0
-1.320182,0,0
-1.296058,0,0
-1.237758,0,0
-1.185392,0,0
-1.213172,0,0
-1.252246,0,0
-1.274015,0,0
-1.318522,0,0
-1.254336,0,0
-1.236081,0,0
-1.274991,0,0
-1.290886,0,0
-1.232467,0,0
-1.202826,0,0
-1.224685,0,0
-1.235021,0,0
-1.228169,0,0
-1.244172,0,0
-1.300069,0,0
-1.252936,0,0
-1.205982,0,0
-1.21631,120.365924,151.956819
-1.19232,120.365924,151.936155
-1.225518,120.444831,151.914777
-1.292828,120.444831,151.894755
-1.268483,120.444831,151.877015
-1.284195,120.523738,151.862196
-1.237015,120.523738,151.851311
-1.212856,120.444831,151.84378
-1.234464,120.444831,151.837821
-1.244549,120.444831,151.832634
-1.226026,120.523738,151.828818
-1.253249,120.523738,151.827406
-1.251793,120.523738,151.828497
-1.238909,120.523738,151.83147
-1.248905,120.602646,151.83641
-1.247425,120.523738,151.843319
-1.183123,120.444831,151.850286
-1.193305,120.523738,151.855845
-1.237694,120.523738,151.860768
-1.236203,120.523738,151.865669
-1.234705,120.523738,151.870398
-1.227488,120.523738,151.874847
-1.254548,0,0
-1.252932,0,0
-1.217046,0,0
-1.198423,0,0
-1.162732,0,0
-1.121464,0,0
-1.171715,0,0
-1.227458,0,0
-1.191592,0,0
-1.195832,0,0
-1.211461,0,0
-1.175619,0,0
-1.151331,0,0
-1.218493,0,0
-1.262524,0,0
-1.180734,0,0
-1.104975,0,0
-1.098036,0,0
-1.102534,0,0
-1.152681,0,0
-1.116955,0,0
-1.109914,0,0
-1.074336,120.523738,151.878944
-1.095993,120.444831,151.882025
-1.1461,120.523738,151.883615
-1.116044,120.444831,151.884013
-1.097517,120.444831,151.882868
-1.079053,120.444831,151.87996
-1.083493,120.444831,151.875792
-1.06506,120.365924,151.870173
-1.07524,120.444831,151.863001
-1.119627,120.444831,151.85548
-1.118137,120.365924,151.847928
-1.116638,120.287016,151.838737
-1.06945,120.365924,151.827343
-1.028152,120.365924,151.815236
-1.072664,120.365924,151.803579
-1.134112,120.365924,151.79263
-1.138191,120.287016,151.781949
-1.107977,120.287016,151.770574
-1.134977,120.208109,151.757789
-1.12188,120.208109,151.743089
-1.091691,120.208109,151.726766
-1.113005,120.208109,151.709709
-1.105667,120.129201,151.692007
-1.064083,120.208109,151.673748
-1.09118,0,0
-1.135283,0,0
-1.150639,0,0
-1.131657,0,0
-1.124158,0,0
-1.16807,0,0
-1.08616,0,0
-1.038834,0,0
-1.100184,0,0
-1.092745,0,0
-1.062482,0,0
-1.095142,0,0
-1.093393,0,0
-1.108768,0,0
-1.106935,0,0
-1.053702,0,0
-1.012095,0,0
-0.993486,0,0
-1.049175,0,0
-1.08178,0,0
-1.068556,0,0
-1.049661,0,0
-1.076513,0,0
-1.046137,0,0
-1.010163,120.208109,151.656249
-1.037135,120.129201,151.639881
-1.035432,120.208109,151.624274
-1.062274,120.208109,151.610355
-1.060441,120.129201,151.598165
-1.030049,120.129201,151.586445
-0.988348,120.129201,151.574837
-0.975356,120.129201,151.563676
-0.985245,120.129201,151.553207
-0.989371,120.050294,151.542978
-0.964914,120.050294,151.53202
-0.997648,120.129201,151.520845
-1.041655,120.129201,151.511088
-1.028364,120.050294,151.502723
-1.003694,120.050294,151.494451
-1.024794,120.050294,151.485892
-1.040083,120.050294,151.477382
-0.992483,120.050294,151.469174
-0.945064,120.050294,151.461455
-0.937798,120.050294,151.454352
-0.896288,120.050294,151.447943
-0.7807,120.050294,151.442266
-0.694126,120.050294,151.437327
-0.607896,119.971386,151.432492
-0.442064,119.971386,151.426652
-0.305454,119.971386,151.419609
-0.169396,119.971386,151.411865
0.051766,119.971386,151.403825
0.237765,119.892479,151.395194
0.428716,119.892479,151.385145
0.498969,0,0
0.391916,0,0
0.256752,0,0
0.127855,0,0
-0.091876,0,0
-0.344962,0,0
-0.665527,0,0
-0.824879,0,0
-0.835098,0,0
-0.890946,0,0
-0.946552,0,0
-0.950524,0,0
-0.988729,0,0
-0.946819,0,0
-0.870806,0,0
-0.869325,0,0
-0.833576,0,0
-0.746569,0,0
-0.73985,0,0
-0.7617,0,0
-0.726344,0,0
-0.782487,0,0
-0.815547,0,0
-0.837039,0,0
-0.847009,0,0
-0.788403,0,0
-0.730024,0,0
-0.740397,0,0
-0.745005,0,0
-0.726742,0,0
-0.748513,119.892479,151.373708
-0.730212,119.892479,151.361565
-0.706264,119.971386,151.349878
-0.739505,119.892479,151.339523
-0.749758,119.813571,151.329279
-0.737115,119.892479,151.318205
-0.735933,119.892479,151.30746
-0.706192,119.892479,151.297919
-0.665142,119.892479,151.289599
-0.675641,119.813571,151.281858
-0.686085,119.892479,151.274186
-0.713607,119.892479,151.267422
-0.678191,119.971386,151.262801
-0.614357,119.892479,151.260583
-0.579325,119.892479,151.259657
-0.61295,119.892479,151.259134
-0.640716,119.813571,151.258318
-0.605544,119.813571,151.256069
-0.679002,119.813571,151.252176
-0.643651,119.892479,151.247762
-0.579882,119.971386,151.244939
-0.607729,119.892479,151.244656
-0.601189,119.892479,151.245711
-0.594665,120.050294,151.248376
-0.565316,0,0
-0.547498,0,0
-0.569714,0,0
-0.574698,0,0
-0.528258,0,0
-0.550521,0,0
-0.572684,0,0
-0.497669,0,0
-0.422952,0,0
-0.422765,0,0
-0.502515,0,0
-0.484852,0,0
-0.450121,0,0
-0.466915,0,0
-0.432238,0,0
-0.414825,0,0
-0.380343,0,0
-0.380254,0,0
-0.391578,0,0
-0.374294,0,0
-0.391335,0,0
-0.391165,0,0
-0.362435,0,0
-0.339524,0,0
-0.322409,120.050294,151.254658
-0.288224,120.129201,151.265365
-0.328405,120.208109,151.280979
-0.328441,120.287016,151.302331
-0.242813,120.365924,151.329879
-0.237472,120.444831,151.36378
-0.254987,120.523738,151.403955
-0.238159,120.602646,151.450147
-0.232814,120.602646,151.501355
-0.244613,120.681553,151.556037
-0.227804,120.760461,151.613522
-0.233898,120.839368,151.673823
-0.222827,120.839368,151.736246
-0.183243,120.839368,151.79896
-0.132393,120.839368,151.859935
-0.155977,120.839368,151.917669
-0.185169,120.839368,151.971116
-0.16855,120.839368,152.019607
-0.112021,120.839368,152.062785
-0.14137,120.760461,152.099924
-0.153461,120.681553,152.129426
-0.131234,120.602646,152.149686
-0.12051,120.602646,152.160382
-0.121245,120.444831,152.161565
-0.116259,0,0
-0.111286,0,0
-0.112038,0,0
-0.12991,0,0
-0.141991,0,0
-0.125464,0,0
-0.114708,0,0
-0.064017,0,0
-0.013527,0,0
-0.020341,0,0
-0.049961,0,0
-0.096585,0,0
-0.108749,0,0
-0.160829,0,0
-0.167005,0,0
-0.110335,0,0
-0.128124,0,0
-0.105861,0,0
-0.089393,0,0
-0.124377,0,0
-0.204894,0,0
-0.199419,0,0
-0.205379,0,0
-0.205596,0,0
-0.211515,120.444831,152.152957
-0.211691,120.365924,152.135267
-0.154755,120.365924,152.109938
-0.1837,120.287016,152.078317
-0.23536,120.287016,152.041631
-0.263959,120.208109,152.000978
-0.235329,120.129201,151.956708
-0.195388,120.050294,151.908582
-0.195575,119.971386,151.856541
-0.178622,119.971386,151.801277
-0.121759,119.971386,151.744656
-0.127934,119.971386,151.688766
-0.16834,119.892479,151.634569
-0.254254,119.892479,151.582128
-0.299836,119.892479,151.532056
-0.219596,119.813571,151.484749
-0.185359,119.892479,151.440421
-0.214068,119.892479,151.40038
-0.23694,119.813571,151.364875
-0.145505,119.813571,151.332721
-0.151512,119.892479,151.304139
-0.20888,119.813571,151.279806
-0.17464,119.734664,151.258253
-0.163373,119.813571,151.238271
-0.192117,119.734664,151.220116
-0.180764,119.734664,151.203312
-0.140897,0,0
-0.095476,0,0
-0.067365,0,0
-0.102176,0,0
-0.148257,0,0
-0.159881,0,0
-0.131476,0,0
-0.103181,0,0
-0.080705,0,0
-0.081155,0,0
-0.035914,0,0
-0.007983,0,0
-0.003,0,0
-0.026584,0,0
-0.032933,0,0
0.040695,0,0
0.028372,0,0
-0.058128,0,0
-0.092874,0,0
-0.018974,0,0
0.003236,0,0
0.008231,0,0
-0.01534,0,0
0.012585,0,0
0.051822,0,0
-0.00046,0,0
0.021712,119.734664,151.187452
0.05522,119.655756,151.172194
0.082887,119.655756,151.156639
0.138998,119.655756,151.140728
0.103518,119.576849,151.124423
0.06819,119.576849,151.107094
0.067274,119.655756,151.089521
0.066368,119.576849,151.072928
0.088313,119.655756,151.057606
0.110173,119.576849,151.043736
0.074846,119.576849,151.030795
0.113904,119.655756,151.018971
0.112835,119.655756,151.009606
0.128907,119.655756,151.003034
0.150628,119.655756,150.998809
0.160845,119.655756,150.996512
0.108212,119.655756,150.995765
0.084352,119.655756,150.996229
0.089146,119.655756,150.997604
0.122478,119.655756,150.999636
0.115707,119.655756,151.002107
0.1261,119.655756,151.004836
0.125035,119.655756,151.007679
0.129691,119.655756,151.010519
0.157173,119.655756,151.013269
0.190259,119.655756,151.015863
0.15469,0,0
0.164955,0,0
0.186603,0,0
0.202457,0,0
0.218251,0,0
0.199722,0,0
0.204116,0,0
0.219917,0,0
0.212817,0,0
0.228592,0,0
0.261437,0,0
0.24276,0,0
0.264136,0,0
0.279718,0,0
0.29524,0,0
0.310703,0,0
0.366078,0,0
0.346996,0,0
0.23663,0,0
0.275189,0,0
0.336436,0,0
0.334622,0,0
0.304268,0,0
0.319724,0,0
0.357962,0,0
0.344654,0,0
0.325694,119.655756,151.018257
0.323946,119.655756,151.020423
0.367891,119.655756,151.022346
0.377398,119.576849,151.023406
0.335476,119.655756,151.023154
0.345123,119.655756,151.022523
0.400416,119.576849,151.021621
0.415514,119.497942,151.018689
0.407711,119.576849,151.013058
0.411364,119.497942,151.005538
0.415005,119.497942,150.996187
0.412924,119.497942,150.98511
0.416565,119.497942,150.973057
0.454455,119.497942,150.960633
0.480773,119.497942,150.948315
0.512695,119.497942,150.936462
0.550199,119.419034,150.924719
0.57042,119.497942,150.912812
0.510616,119.419034,150.90115
0.428217,119.419034,150.889424
0.443235,119.419034,150.877399
0.481034,119.340127,150.864904
0.49013,0,0
0.522032,0,0
0.519543,0,0
0.522777,0,0
0.571683,0,0
0.500473,0,0
0.515211,0,0
0.524181,0,0
0.527406,0,0
0.5192,0,0
0.522449,0,0
0.594211,0,0
0.557184,0,0
0.480339,0,0
0.483755,0,0
0.527132,0,0
0.587464,0,0
0.590447,0,0
0.593419,0,0
0.602091,0,0
0.536495,0,0
0.528272,0,0
0.565768,119.340127,150.851205
0.563139,119.340127,150.836396
0.566233,119.340127,150.8212
0.609288,119.340127,150.806182
0.583645,119.340127,150.791771
0.615211,119.340127,150.778276
0.629518,119.340127,150.765904
0.575243,119.261219,150.754162
0.578296,119.261219,150.742037
0.609889,119.340127,150.729996
0.595672,119.340127,150.719632
0.610066,119.182312,150.710259
0.658663,119.261219,150.700086
0.684222,119.182312,150.689003
0.641152,119.261219,150.677569
0.575419,119.182312,150.666224
0.618452,119.182312,150.654685
0.695572,119.182312,150.64274
0.692433,119.182312,150.630859
0.672175,119.182312,150.619399
0.697684,119.182312,150.608619
0.723089,119.261219,150.599314
0.702707,119.182312,150.592048
0.665279,119.182312,150.585954
0.650846,119.182312,150.58033
0.613631,119.103404,150.574626
0.645094,119.103404,150.567805
0.69927,119.024497,150.559107
0.758935,0,0
0.761252,0,0
0.677905,0,0
0.686265,0,0
0.66604,0,0
0.68587,0,0
0.728461,0,0
0.742326,0,0
0.778976,0,0
0.883999,0,0
0.960039,0,0
1.12713,0,0
1.247852,0,0
1.350944,0,0
1.544973,0,0
1.743911,0,0
1.924895,0,0
2.082286,0,0
2.187629,0,0
2.1669,0,0
2.0663,0,0
1.869026,0,0
1.695391,0,0
1.436805,0,0
1.15072,0,0
0.98001,0,0
0.947044,0,0
0.862819,0,0
0.767517,119.103404,150.548627
0.718287,119.103404,150.537726
0.732073,119.103404,150.527462
0.814326,119.103404,150.518005
0.850558,119.103404,150.509463
0.806697,119.024497,150.501273
0.808696,119.103404,150.49299
0.873501,119.024497,150.484896
0.886645,119.024497,150.476582
0.848342,119.024497,150.467744
0.838746,119.024497,150.458779
0.846319,119.024497,150.449999
0.899542,119.024497,150.441635
0.963967,119.024497,150.43385
0.959601,119.024497,150.426753
0.869597,119.024497,150.420405
0.865614,118.945589,150.414213
0.941591,118.945589,150.407098
0.937311,119.024497,150.399501
0.961597,119.024497,150.393005
0.991493,119.024497,150.388172
0.941319,118.945589,150.384149
0.965582,118.945589,150.379637
1.018296,119.024497,150.374891
0.979426,0,0
0.917871,0,0
0.936511,0,0
0.960784,0,0
0.973533,0,0
1.031911,0,0
1.038654,0,0
1.011105,0,0
1.05219,0,0
1.093103,0,0
1.088163,0,0
1.066109,0,0
1.049852,0,0
1.0565,0,0
1.091669,0,0
1.09814,0,0
1.11029,0,0
1.116677,0,0
1.083062,0,0
1.083843,0,0
1.101749,0,0
1.130998,0,0
1.131572,0,0
1.097878,0,0
1.115712,118.945589,150.370733
1.16773,118.945589,150.366537
1.156718,119.024497,150.362443
1.122906,118.866682,150.358556
1.129201,118.945589,150.353715
1.152597,118.945589,150.348294
1.210154,118.945589,150.343216
1.2275,118.945589,150.338559
1.239059,119.103404,150.335605
1.164912,119.024497,150.335899
1.216691,119.103404,150.339288
1.291094,119.182312,150.346177
1.23385,119.261219,150.357999
1.211098,119.419034,150.376316
1.216986,119.419034,150.40212
1.251397,119.576849,150.435321
1.268531,119.576849,150.475617
1.274169,119.655756,150.521939
1.279778,119.734664,150.573279
1.29678,119.813571,150.629325
1.256604,119.813571,150.689075
1.302242,119.892479,150.751026
1.324847,0,0
1.29025,0,0
1.358575,0,0
1.409483,0,0
1.374522,0,0
1.328277,0,0
1.345029,0,0
1.407389,0,0
1.406674,0,0
1.365983,0,0
1.428238,0,0
1.478811,0,0
1.483487,0,0
1.442455,0,0
1.418715,0,0
1.457878,0,0
1.474034,0,0
1.495826,0,0
1.511811,0,0
1.504882,0,0
1.492264,0,0
1.502531,0,0
1.489908,119.971386,150.814576
1.483039,119.971386,150.879216
1.476192,119.892479,150.942668
1.486496,119.971386,151.002608
1.548143,119.892479,151.057982
1.592399,119.892479,151.107511
1.590783,119.892479,151.150395
1.537772,119.813571,151.186231
1.519233,119.734664,151.213695
1.500762,119.734664,151.232037
1.436677,119.655756,151.241583
1.389978,119.576849,151.242241
1.394856,119.497942,151.233603
1.468232,119.419034,151.215645
1.507038,119.419034,151.189258
1.488574,119.419034,151.156624
1.521571,119.261219,151.118991
1.440219,119.261219,151.076237
1.342062,119.182312,151.029047
1.369928,119.182312,150.978701
1.431935,119.103404,150.926277
1.408026,119.103404,150.872669
1.41847,119.024497,150.818596
1.400313,119.024497,150.764623
1.370803,119.024497,150.7118
1.312855,118.945589,150.660891
1.329373,118.945589,150.611808
1.357237,118.945589,150.565041
1.316457,0,0
1.32723,0,0
1.337953,0,0
1.360047,0,0
1.33065,0,0
1.272816,0,0
1.306578,0,0
1.340195,0,0
1.288014,0,0
1.338826,0,0
1.349451,0,0
1.342895,0,0
1.364911,0,0
1.341147,0,0
1.317474,0,0
1.299602,0,0
1.304639,0,0
1.309648,0,0
1.343182,0,0
1.359441,0,0
1.358496,0,0
1.346128,0,0
1.350934,0,0
1.327162,0,0
1.349163,0,0
1.371068,0,0
1.324352,0,0
1.323504,0,0
1.391176,118.866682,150.520894
1.407171,118.945589,150.479519
1.411672,118.866682,150.44156
1.387596,118.945589,150.407407
1.340771,118.945589,150.377853
1.368364,118.866682,150.352747
1.384417,118.945589,150.331216
1.383266,118.866682,150.313098
1.34785,118.866682,150.297543
1.312573,118.787774,150.283205
1.340247,118.787774,150.269012
1.367801,118.787774,150.254758
1.383814,118.787774,150.240903
1.371203,118.708867,150.22717
1.381477,118.708867,150.212726
1.408833,118.787774,150.198189
1.418939,118.787774,150.185269
1.383313,118.787774,150.17461
1.387798,118.787774,150.166015
1.380837,118.787774,150.159271
1.413869,0,0
1.435338,0,0
1.376766,0,0
1.409792,0,0
1.431255,0,0
1.42978,0,0
1.428304,0,0
1.403985,0,0
1.42544,0,0
1.401117,0,0
1.388307,0,0
1.444066,0,0
1.505298,0,0
1.474906,0,0
1.43892,0,0
1.460177,0,0
1.435656,0,0
1.388386,0,0
